symbol,date,open,high,low,close,volume
RJL,2016-01-01,146.0,172.45,146.0,168.0,316393
RJL,2016-01-04,169.5,179.55,168.2,177.0,176239
RJL,2016-01-05,178.2,184.25,173.3,173.3,88306
RJL,2016-01-06,175.1,178.45,157.15,168.0,80632
RJL,2016-01-07,166.05,166.05,158.0,159.0,56174
RJL,2016-01-08,163.1,164.5,159.3,162.65,23821
RJL,2016-01-11,163.0,163.0,150.75,154.4,27508
RJL,2016-01-12,152.0,161.4,152.0,157.0,22098
RJL,2016-01-13,162.0,169.0,131.15,147.0,95807
RJL,2016-01-14,137.7,154.5,130.1,147.75,30362
RJL,2016-01-15,150.0,157.5,138.0,138.05,27706
RJL,2016-01-18,132.1,136.0,122.0,129.0,55113
RJL,2016-01-19,135.0,140.0,125.6,140.0,27146
RJL,2016-01-20,130.0,133.9,125.0,131.0,40235
RJL,2016-01-21,135.0,138.0,129.9,134.9,20360
RJL,2016-01-22,135.0,145.15,135.0,141.95,19671
RJL,2016-01-25,142.0,152.8,142.0,144.9,18203
RJL,2016-01-27,147.0,153.3,144.05,148.0,9856
RJL,2016-01-28,146.0,153.0,146.0,150.0,9663
RJL,2016-01-29,153.0,154.95,145.0,146.0,9416
RJL,2016-02-01,147.0,151.0,145.0,146.0,7423
RJL,2016-02-02,146.0,148.0,138.05,139.9,10247
RJL,2016-02-03,137.0,140.0,133.0,135.8,20265
RJL,2016-02-04,144.1,146.9,132.25,133.6,14410
RJL,2016-02-05,133.6,142.0,132.95,142.0,7849
RJL,2016-02-08,130.1,137.5,127.15,128.0,34320
RJL,2016-02-09,127.1,132.0,123.4,130.0,24485
RJL,2016-02-10,129.65,131.8,121.65,128.0,12099
RJL,2016-02-11,126.0,127.0,115.0,119.0,11878
RJL,2016-02-12,111.0,117.8,103.8,111.0,20914
RJL,2016-02-15,116.0,126.0,116.0,126.0,13993
RJL,2016-02-16,124.1,128.5,118.1,125.0,19209
RJL,2016-02-17,125.45,125.45,112.0,120.25,10642
RJL,2016-02-18,123.5,125.7,123.0,123.05,6049
RJL,2016-02-19,123.0,126.1,113.75,124.75,3104
RJL,2016-02-22,130.0,141.75,128.05,134.0,44694
RJL,2016-02-23,134.0,136.9,130.4,134.0,11572
RJL,2016-02-24,133.05,135.9,130.2,130.2,7961
RJL,2016-02-25,132.5,132.9,129.8,132.9,9235
RJL,2016-02-26,135.45,135.45,127.0,130.0,7850
RJL,2016-02-29,132.45,132.95,124.15,125.2,12317
RJL,2016-03-01,128.0,132.0,126.55,128.0,3401
RJL,2016-03-02,130.0,133.4,128.2,129.0,13830
RJL,2016-03-03,132.0,132.0,128.0,130.0,5221
RJL,2016-03-04,131.9,131.9,126.2,130.0,2760
RJL,2016-03-08,131.8,135.5,128.1,134.5,14066
RJL,2016-03-09,133.5,133.5,129.05,130.45,4200
RJL,2016-03-10,128.55,133.0,121.5,124.0,31403
RJL,2016-03-11,129.9,129.9,122.05,126.5,9742
RJL,2016-03-14,129.0,129.0,126.0,126.7,3553
RJL,2016-03-15,130.0,130.0,123.0,123.9,3382
RJL,2016-03-16,126.0,130.0,123.05,127.45,6441
RJL,2016-03-17,130.0,130.0,124.8,127.85,1905
RJL,2016-03-18,130.35,130.35,124.75,124.8,10551
RJL,2016-03-21,127.8,132.0,125.3,128.0,12854
RJL,2016-03-22,130.0,133.1,127.0,129.9,25883
RJL,2016-03-23,129.85,134.35,129.2,130.0,21806
RJL,2016-03-28,131.0,133.0,125.1,125.1,2402
RJL,2016-03-29,127.0,129.0,123.55,127.05,11869
RJL,2016-03-30,128.0,130.0,126.55,129.8,4360
RJL,2016-03-31,129.9,130.0,123.55,125.05,8430
RJL,2016-04-01,127.4,127.4,125.0,125.7,2313
RJL,2016-04-04,127.0,128.9,125.25,128.9,3975
RJL,2016-04-05,131.9,131.9,125.1,128.45,3307
RJL,2016-04-06,128.45,129.0,124.1,127.0,6730
RJL,2016-04-07,125.05,127.7,124.65,127.35,2748
RJL,2016-04-08,129.9,132.9,125.0,125.35,6756
RJL,2016-04-11,116.95,127.95,116.95,126.5,4976
RJL,2016-04-12,129.0,132.8,126.1,126.1,13802
RJL,2016-04-13,130.0,133.0,127.3,130.6,14001
RJL,2016-04-18,132.3,141.3,132.0,141.0,20725
RJL,2016-04-20,141.65,146.7,140.15,143.0,19342
RJL,2016-04-21,145.0,149.7,139.0,143.0,23988
RJL,2016-04-22,144.85,144.85,141.0,144.4,7295
RJL,2016-04-25,144.0,144.65,139.5,140.0,8075
RJL,2016-04-26,139.85,141.9,137.7,138.0,4207
RJL,2016-04-27,139.5,141.45,135.4,136.5,4542
RJL,2016-04-28,136.75,138.0,130.8,131.55,11949
RJL,2016-04-29,137.9,137.9,130.65,132.0,5794
RJL,2016-05-02,134.9,138.0,129.65,137.9,12482
RJL,2016-05-03,135.0,141.0,133.0,134.0,2066
RJL,2016-05-04,135.0,136.45,131.5,132.1,2204
RJL,2016-05-05,133.5,135.9,132.0,132.0,2786
RJL,2016-05-06,133.5,135.0,131.0,134.8,4392
RJL,2016-05-09,138.0,138.0,131.5,133.0,3829
RJL,2016-05-10,131.65,134.8,130.05,130.4,4399
RJL,2016-05-11,132.0,134.2,129.0,133.85,4642
RJL,2016-05-12,130.0,133.8,129.25,130.0,6579
RJL,2016-05-13,129.6,129.6,126.1,128.0,9812
RJL,2016-05-16,127.0,134.7,127.0,131.05,3154
RJL,2016-05-17,134.0,134.0,129.0,129.0,2619
RJL,2016-05-18,126.5,131.0,126.5,129.5,1766
RJL,2016-05-19,130.0,134.0,126.5,131.8,5301
RJL,2016-05-20,130.0,130.8,126.0,126.0,4305
RJL,2016-05-23,130.0,130.0,126.25,126.25,3648
RJL,2016-05-24,129.0,129.0,124.0,125.5,6608
RJL,2016-05-25,128.2,128.2,124.25,125.15,4309
RJL,2016-05-26,124.05,127.7,123.0,123.55,17920
RJL,2016-05-27,126.0,126.0,119.4,122.05,16259
RJL,2016-05-30,125.0,125.0,118.8,123.5,12731
RJL,2016-05-31,126.0,128.0,121.5,126.0,12385
RJL,2016-06-01,127.75,127.8,121.8,124.0,6551
RJL,2016-06-02,126.5,126.5,122.05,122.7,3731
RJL,2016-06-03,126.85,126.85,123.0,123.05,2318
RJL,2016-06-06,125.9,125.9,122.0,122.5,4874
RJL,2016-06-07,122.0,125.7,122.0,122.25,6839
RJL,2016-06-08,122.25,124.9,122.2,123.6,5220
RJL,2016-06-09,122.1,125.0,121.15,122.5,8344
RJL,2016-06-10,124.8,124.8,121.7,122.95,3226
RJL,2016-06-13,124.0,124.0,117.5,118.65,7824
RJL,2016-06-14,122.0,122.0,116.6,119.5,2327
RJL,2016-06-15,122.25,122.25,117.15,117.15,4556
RJL,2016-06-16,125.0,132.5,120.0,126.0,22594
RJL,2016-06-17,131.0,131.5,125.65,127.0,16315
RJL,2016-06-20,132.0,132.0,126.5,128.95,19359
RJL,2016-06-21,129.3,133.9,128.7,130.0,11127
RJL,2016-06-22,133.9,133.9,130.0,130.25,5776
RJL,2016-06-23,128.1,131.65,126.7,129.5,9361
RJL,2016-06-24,126.25,128.2,122.6,123.55,12344
RJL,2016-06-27,124.0,129.0,121.35,128.9,5561
RJL,2016-06-28,128.85,136.8,127.25,133.1,16731
RJL,2016-06-29,136.5,139.95,136.0,136.0,14063
RJL,2016-06-30,140.0,140.0,134.0,134.25,6293
RJL,2016-07-01,139.8,139.8,131.15,133.55,5410
RJL,2016-07-04,130.6,137.6,130.6,131.1,10246
RJL,2016-07-05,136.75,136.75,128.1,131.85,6749
RJL,2016-07-07,133.7,133.7,126.25,132.0,4482
RJL,2016-07-08,134.9,134.9,129.1,133.0,6160
RJL,2016-07-11,136.8,136.8,127.3,130.3,7172
RJL,2016-07-12,132.0,132.8,128.5,130.0,1410
RJL,2016-07-13,131.0,134.65,128.2,128.2,3001
RJL,2016-07-14,132.7,132.7,129.0,130.0,2078
RJL,2016-07-15,130.05,131.9,126.45,129.0,4737
RJL,2016-07-18,132.0,132.0,128.3,128.4,1598
RJL,2016-07-19,131.0,131.0,125.5,126.65,5432
RJL,2016-07-20,128.0,128.0,125.2,126.5,5176
RJL,2016-07-21,130.0,130.0,126.6,128.0,4165
RJL,2016-07-22,130.75,153.45,129.95,147.2,380412
RJL,2016-07-25,147.0,153.9,142.2,144.0,58559
RJL,2016-07-26,146.0,146.0,138.05,138.35,29585
RJL,2016-07-27,143.8,143.8,136.35,138.1,25811
RJL,2016-07-28,135.1,149.0,135.1,140.0,43540
RJL,2016-07-29,149.95,149.95,136.6,136.65,43938
RJL,2016-08-01,138.0,140.5,130.9,135.0,16571
RJL,2016-08-02,135.0,137.1,131.2,133.0,9225
RJL,2016-08-03,132.0,134.9,125.7,128.75,25204
RJL,2016-08-04,133.75,133.75,128.25,131.0,9839
RJL,2016-08-05,133.0,133.0,129.35,131.0,5442
RJL,2016-08-08,134.7,134.7,132.1,133.0,7705
RJL,2016-08-09,131.25,134.0,131.25,132.0,3400
RJL,2016-08-10,134.0,134.0,130.15,131.0,6620
RJL,2016-08-11,133.95,133.95,128.8,130.0,9357
RJL,2016-08-12,134.0,134.0,129.1,129.1,3035
RJL,2016-08-16,129.0,132.8,127.5,130.9,6930
RJL,2016-08-17,133.8,133.8,129.75,130.2,2468
RJL,2016-08-18,133.9,133.9,130.35,131.9,3030
RJL,2016-08-19,131.65,133.9,130.1,132.65,7543
RJL,2016-08-22,133.0,133.1,130.55,132.0,9966
RJL,2016-08-23,131.0,133.3,131.0,133.2,1900
RJL,2016-08-24,131.0,132.45,130.1,131.5,14996
RJL,2016-08-25,133.95,134.0,131.15,131.95,4332
RJL,2016-08-26,134.0,134.75,131.3,132.9,13742
RJL,2016-08-29,133.0,133.85,130.0,130.85,7650
RJL,2016-08-30,131.0,133.6,130.6,132.1,8902
RJL,2016-08-31,133.75,134.5,130.15,134.5,14561
RJL,2016-09-01,133.9,141.0,131.3,136.0,20237
RJL,2016-09-02,138.9,143.65,133.0,141.5,29380
RJL,2016-09-06,143.75,143.75,135.25,136.95,14514
RJL,2016-09-07,135.9,136.0,132.35,136.0,13546
RJL,2016-09-08,138.9,138.9,133.5,136.0,9193
RJL,2016-09-09,139.8,139.8,131.0,132.4,9343
RJL,2016-09-12,131.0,133.0,128.9,131.95,20442
RJL,2016-09-14,135.95,143.2,131.05,140.0,16557
RJL,2016-09-15,138.0,144.4,138.0,140.25,11246
RJL,2016-09-16,143.9,143.9,137.5,139.3,13559
RJL,2016-09-19,145.0,145.0,139.9,140.0,15706
RJL,2016-09-20,142.5,142.5,139.0,139.0,2920
RJL,2016-09-21,142.3,143.9,140.3,142.45,11842
RJL,2016-09-22,144.0,144.0,140.35,141.0,6244
RJL,2016-09-23,142.0,143.9,137.0,138.0,8736
RJL,2016-09-26,143.8,143.8,135.35,137.8,6255
RJL,2016-09-27,138.0,141.3,135.6,139.0,18508
RJL,2016-09-28,142.5,142.5,138.1,139.8,10667
RJL,2016-09-29,141.0,141.8,133.0,133.5,38944
RJL,2016-09-30,136.9,137.0,131.3,131.35,28504
RJL,2016-10-03,139.75,139.75,133.7,136.0,8346
RJL,2016-10-04,136.9,138.9,132.6,136.0,11566
RJL,2016-10-05,139.0,140.85,136.1,137.25,13774
RJL,2016-10-06,140.0,140.95,135.0,135.85,7111
RJL,2016-10-07,136.0,140.9,135.75,139.2,11503
RJL,2016-10-10,136.2,160.4,136.2,147.5,215332
RJL,2016-10-13,147.5,149.3,141.0,143.0,26912
RJL,2016-10-14,145.9,149.75,142.05,148.0,12488
RJL,2016-10-17,151.0,153.0,146.1,147.95,20845
RJL,2016-10-18,150.0,150.0,146.05,146.75,19235
RJL,2016-10-19,149.0,152.95,145.5,147.0,19399
RJL,2016-10-20,148.0,153.0,146.5,149.85,28025
RJL,2016-10-21,149.0,151.6,147.0,147.0,9078
RJL,2016-10-24,148.25,152.0,148.25,148.6,11160
RJL,2016-10-25,151.75,162.0,151.75,155.65,107443
RJL,2016-10-26,150.2,158.5,150.2,154.05,30916
RJL,2016-10-27,152.0,156.0,150.3,151.2,29653
RJL,2016-10-28,150.05,153.75,150.0,150.25,15569
RJL,2016-10-30,153.0,153.0,150.0,151.0,9555
RJL,2016-11-01,150.1,152.5,148.05,151.9,15804
RJL,2016-11-02,150.0,151.1,145.0,147.3,15594
RJL,2016-11-03,148.4,163.75,146.0,152.5,74940
RJL,2016-11-04,152.85,153.95,144.3,146.0,23197
RJL,2016-11-07,149.8,151.05,147.2,148.65,12210
RJL,2016-11-08,152.0,152.0,146.0,147.25,12549
RJL,2016-11-09,130.0,144.0,122.55,139.0,35678
RJL,2016-11-10,139.15,146.45,139.15,141.0,10023
RJL,2016-11-11,141.0,141.0,134.05,136.2,23588
RJL,2016-11-15,134.0,139.9,126.0,127.05,36473
RJL,2016-11-16,133.9,133.9,124.0,128.9,18988
RJL,2016-11-17,130.4,132.5,127.05,132.3,10664
RJL,2016-11-18,128.65,132.0,127.0,130.9,10200
RJL,2016-11-21,130.0,132.85,125.0,127.0,8802
RJL,2016-11-22,128.0,129.95,125.0,126.9,3663
RJL,2016-11-23,131.9,131.9,125.1,128.0,9688
RJL,2016-11-24,131.95,131.95,125.25,127.05,3914
RJL,2016-11-25,129.0,131.0,126.15,127.15,5420
RJL,2016-11-28,126.5,132.0,126.2,128.5,3585
RJL,2016-11-29,127.5,132.5,125.55,129.0,5584
RJL,2016-11-30,129.9,130.6,127.3,129.0,2018
RJL,2016-12-01,130.5,139.9,128.0,129.05,20066
RJL,2016-12-02,128.0,129.95,127.25,128.0,3353
RJL,2016-12-05,125.55,130.45,125.55,126.6,3867
RJL,2016-12-06,128.5,129.9,126.65,128.0,3251
RJL,2016-12-07,127.0,129.5,126.55,127.0,3652
RJL,2016-12-09,128.95,129.45,127.15,128.5,5480
RJL,2016-12-12,129.9,131.85,128.0,131.0,18740
RJL,2016-12-13,128.1,132.8,127.0,127.95,9953
RJL,2016-12-14,129.0,130.0,128.05,128.95,6487
RJL,2016-12-15,129.0,137.75,128.5,130.1,10308
RJL,2016-12-16,133.0,134.45,130.3,131.0,3906
RJL,2016-12-19,133.9,133.9,128.3,128.65,2978
RJL,2016-12-20,129.95,131.0,127.5,127.8,2556
RJL,2016-12-21,130.5,131.9,128.0,128.25,3209
RJL,2016-12-22,132.45,132.45,125.6,128.0,5175
RJL,2016-12-23,130.45,130.45,126.3,127.85,1908
RJL,2016-12-26,129.9,129.9,124.25,125.6,4401
RJL,2016-12-27,129.45,129.45,125.1,125.15,2051
RJL,2016-12-28,128.75,128.75,125.1,125.25,2656
RJL,2016-12-29,129.7,129.7,125.0,125.8,3134
RJL,2016-12-30,129.45,129.45,125.0,125.25,5630
RJL,2017-01-02,129.9,129.9,125.05,126.0,4382
RJL,2017-01-03,129.35,129.35,126.0,127.0,4722
RJL,2017-01-04,128.95,128.95,126.85,127.0,3596
RJL,2017-01-05,129.3,131.0,126.2,129.0,6385
RJL,2017-01-06,130.7,130.95,127.1,127.55,3292
RJL,2017-01-09,130.6,134.3,128.75,133.95,9381
RJL,2017-01-10,134.15,134.15,130.4,131.0,3139
RJL,2017-01-11,132.9,133.0,130.0,131.95,6840
RJL,2017-01-12,134.9,134.9,130.1,131.3,1753
RJL,2017-01-13,134.5,134.5,130.1,132.0,5487
RJL,2017-01-16,133.0,135.0,130.8,133.9,8282
RJL,2017-01-17,134.9,134.9,130.3,130.8,3313
RJL,2017-01-18,132.8,133.8,130.5,130.5,3453
RJL,2017-01-19,132.8,132.8,130.65,130.65,1293
RJL,2017-01-20,133.95,133.95,129.0,129.0,1392
RJL,2017-01-23,131.9,134.5,129.65,132.6,7142
RJL,2017-01-24,134.3,138.95,134.3,135.0,10072
RJL,2017-01-25,138.0,138.0,134.0,137.0,4770
RJL,2017-01-27,137.4,137.4,134.1,134.55,1330
RJL,2017-01-30,134.2,138.9,133.1,135.5,3266
RJL,2017-01-31,134.1,137.4,133.0,135.5,5091
RJL,2017-02-01,134.05,137.65,131.0,132.0,7572
RJL,2017-02-02,136.0,136.0,131.0,132.0,5547
RJL,2017-02-03,133.95,135.7,131.0,133.5,4366
RJL,2017-02-06,135.05,135.05,131.6,131.6,3720
RJL,2017-02-07,133.0,135.8,131.65,135.5,6406
RJL,2017-02-08,135.0,139.9,135.0,137.7,9516
RJL,2017-02-09,138.0,141.5,137.05,139.1,20267
RJL,2017-02-10,139.5,142.15,137.2,140.0,12748
RJL,2017-02-13,160.9,168.0,156.45,159.5,446320
RJL,2017-02-14,160.0,161.9,151.5,153.0,67861
RJL,2017-02-15,154.0,155.9,147.0,148.9,25354
RJL,2017-02-16,151.6,155.0,149.95,153.0,17100
RJL,2017-02-17,154.0,155.0,149.0,151.8,10416
RJL,2017-02-20,152.0,153.95,151.0,152.0,8634
RJL,2017-02-21,152.0,154.5,150.0,152.0,12035
RJL,2017-02-22,154.0,154.5,150.0,154.0,9529
RJL,2017-02-23,153.45,153.45,150.05,152.35,7504
RJL,2017-02-27,153.6,157.0,149.55,150.15,12456
RJL,2017-02-28,152.3,152.3,148.5,149.3,8345
RJL,2017-03-01,149.0,150.4,145.1,147.0,20972
RJL,2017-03-02,147.95,148.0,144.4,145.3,37711
RJL,2017-03-03,145.3,147.5,144.0,145.7,7031
RJL,2017-03-06,149.0,150.55,148.0,148.05,6338
RJL,2017-03-07,151.35,158.1,148.15,150.2,37882
RJL,2017-03-08,151.0,153.55,149.0,150.0,4523
RJL,2017-03-09,151.95,151.95,148.1,149.85,5321
RJL,2017-03-10,153.0,153.0,147.9,148.85,7604
RJL,2017-03-14,152.0,152.0,146.45,147.1,7252
RJL,2017-03-15,149.2,149.2,146.35,147.0,4469
RJL,2017-03-16,149.45,151.0,146.6,149.2,8146
RJL,2017-03-17,150.85,150.9,143.2,146.8,14283
RJL,2017-03-20,146.8,149.25,145.35,146.65,6363
RJL,2017-03-21,149.0,150.0,147.1,149.0,14531
RJL,2017-03-22,145.2,148.9,145.2,147.0,5371
RJL,2017-03-23,146.5,147.5,145.35,145.6,5541
RJL,2017-03-24,146.1,148.0,145.9,146.0,3115
RJL,2017-03-27,148.95,149.0,145.5,146.5,4363
RJL,2017-03-28,148.9,149.0,145.2,146.4,6584
RJL,2017-03-29,147.75,147.75,141.95,142.75,11339
RJL,2017-03-30,142.0,145.8,142.0,142.5,9073
RJL,2017-03-31,142.5,145.0,137.4,138.8,27921
RJL,2017-04-03,139.0,143.9,139.0,142.5,14863
RJL,2017-04-05,144.4,154.0,142.6,153.9,42780
RJL,2017-04-06,154.0,157.0,150.1,153.8,11961
RJL,2017-04-07,150.0,154.4,150.0,153.0,12690
RJL,2017-04-10,159.0,159.0,154.0,156.55,29910
RJL,2017-04-11,157.0,166.9,157.0,164.65,114089
RJL,2017-04-12,167.1,167.95,157.5,161.75,42702
RJL,2017-04-13,161.0,163.9,155.15,157.5,25068
RJL,2017-04-17,157.0,161.85,153.0,158.5,53781
RJL,2017-04-18,160.25,162.7,156.0,157.0,20544
RJL,2017-04-19,157.1,160.0,155.05,158.5,17246
RJL,2017-04-20,160.25,161.0,156.5,156.75,13070
RJL,2017-04-21,160.95,160.95,154.5,155.0,28120
RJL,2017-04-24,153.1,157.4,152.5,153.3,15479
RJL,2017-04-25,157.0,158.8,154.45,155.0,28251
RJL,2017-04-26,156.5,157.5,152.2,156.0,15216
RJL,2017-04-27,152.3,162.45,152.3,160.0,43445
RJL,2017-04-28,161.0,161.95,157.3,158.6,21824
RJL,2017-05-02,163.0,163.0,159.15,160.0,13886
RJL,2017-05-03,159.15,161.6,155.25,158.0,14906
RJL,2017-05-04,158.2,163.0,157.55,161.5,19833
RJL,2017-05-05,160.75,160.75,152.7,160.0,17529
RJL,2017-05-08,158.15,161.0,155.45,160.0,6681
RJL,2017-05-09,161.55,164.75,158.05,162.0,12480
RJL,2017-05-10,164.9,164.9,160.0,161.45,7406
RJL,2017-05-11,160.1,163.0,159.05,159.55,7652
RJL,2017-05-12,163.0,163.0,157.25,158.5,6242
RJL,2017-05-15,158.5,161.0,158.05,160.05,9337
RJL,2017-05-16,159.85,161.65,158.25,161.5,5999
RJL,2017-05-17,160.1,160.3,158.05,159.8,9958
RJL,2017-05-18,159.5,167.95,158.0,164.0,56746
RJL,2017-05-19,165.5,166.0,158.5,163.95,18322
RJL,2017-05-22,165.6,167.0,160.0,162.3,25980
RJL,2017-05-23,162.95,162.95,155.0,158.25,14469
RJL,2017-05-24,159.95,159.95,143.3,156.0,29155
RJL,2017-05-25,155.05,161.45,153.55,161.0,10559
RJL,2017-05-26,162.0,172.9,162.0,166.9,160260
RJL,2017-05-29,169.9,174.6,162.2,174.0,90296
RJL,2017-05-30,174.9,179.5,169.05,176.05,54268
RJL,2017-05-31,177.4,177.4,166.5,168.0,106451
RJL,2017-06-01,168.8,195.7,168.0,187.1,471878
RJL,2017-06-02,190.0,196.0,186.8,189.4,110346
RJL,2017-06-05,192.0,202.45,192.0,197.6,220781
RJL,2017-06-06,199.15,206.5,195.2,201.25,184306
RJL,2017-06-07,201.75,207.55,200.25,205.35,100075
RJL,2017-06-08,207.0,208.6,195.3,201.5,142099
RJL,2017-06-09,193.9,194.0,185.5,186.8,81077
RJL,2017-06-12,188.65,192.2,174.85,175.95,64039
RJL,2017-06-13,174.55,181.95,169.35,176.95,54138
RJL,2017-06-14,175.25,180.25,175.25,179.8,16662
RJL,2017-06-15,177.3,177.3,171.5,174.1,21826
RJL,2017-06-16,174.65,176.45,173.0,173.0,8054
RJL,2017-06-19,175.2,175.2,170.05,171.2,14458
RJL,2017-06-20,173.5,177.3,173.45,175.25,16108
RJL,2017-06-21,177.3,182.0,176.65,179.9,18601
RJL,2017-06-22,182.95,182.95,178.25,180.4,13160
RJL,2017-06-23,181.25,181.25,176.0,176.0,11051
RJL,2017-06-27,178.0,179.3,170.5,171.6,10957
RJL,2017-06-28,172.1,174.0,169.3,169.6,11402
RJL,2017-06-29,171.3,175.8,169.0,171.0,13180
RJL,2017-06-30,170.75,172.0,168.5,169.95,6896
RJL,2017-07-03,170.5,174.9,169.9,173.0,6324
RJL,2017-07-04,175.3,177.0,173.05,176.25,8006
RJL,2017-07-05,175.8,178.0,175.0,176.0,3315
RJL,2017-07-06,177.3,178.2,171.5,172.2,13209
RJL,2017-07-07,171.5,175.3,168.5,171.15,6617
RJL,2017-07-10,171.25,175.0,171.0,171.0,3254
RJL,2017-07-11,173.2,173.2,169.5,170.1,16815
RJL,2017-07-12,173.3,173.3,170.2,170.2,6668
RJL,2017-07-13,173.0,173.0,170.25,170.5,6248
RJL,2017-07-14,172.0,172.0,163.3,164.6,18512
RJL,2017-07-17,164.6,169.3,164.6,168.5,7741
RJL,2017-07-18,165.3,172.0,165.0,167.2,11201
RJL,2017-07-19,168.75,169.25,165.8,166.4,7666
RJL,2017-07-20,169.25,171.0,166.3,169.3,4322
RJL,2017-07-21,168.3,173.0,166.7,172.25,18956
RJL,2017-07-24,173.3,173.3,171.3,173.25,4027
RJL,2017-07-25,172.0,177.0,170.95,176.5,13559
RJL,2017-07-26,176.5,182.95,172.5,181.0,34801
RJL,2017-07-27,181.2,185.3,178.0,184.0,27143
RJL,2017-07-28,185.0,186.3,180.5,184.1,14577
RJL,2017-07-31,187.9,193.0,180.15,191.1,36569
RJL,2017-08-01,190.1,193.3,185.5,187.0,13341
RJL,2017-08-02,187.3,196.05,183.3,194.35,40605
RJL,2017-08-03,194.0,195.5,189.3,192.0,15412
RJL,2017-08-04,191.0,198.9,189.2,191.8,19277
RJL,2017-08-07,192.2,194.0,190.0,190.0,8139
RJL,2017-08-08,190.0,193.95,189.3,191.5,21261
RJL,2017-08-09,191.0,193.6,189.3,192.5,14115
RJL,2017-08-10,191.3,195.0,183.3,187.55,38153
RJL,2017-08-11,187.3,224.3,164.0,192.5,446280
RJL,2017-08-14,190.5,199.3,185.0,187.25,42471
RJL,2017-08-16,185.25,188.7,183.3,184.95,13662
RJL,2017-08-17,185.2,195.4,184.1,195.0,54028
RJL,2017-08-18,196.45,200.0,190.5,191.05,32030
